timestamp,speed,location,latitude,longitude,direction,vehicle_type,data_source,processing_timestamp
2025-08-03 01:30:00,30,"{'type': 'Point', 'coordinates': [-87.670642705165, 42.013723529747]}",,-87.6706427052,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:28:00,10,"{'type': 'Point', 'coordinates': [-87.653941319196, 41.939398698165]}",,-87.6539413192,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:21:00,30,"{'type': 'Point', 'coordinates': [-87.756605907209, 41.940573894691]}",Y,-87.7566059072,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:00:00,30,"{'type': 'Point', 'coordinates': [-87.707280681373, 41.87975188768]}",,-87.7072806814,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:00:00,30,"{'type': 'Point', 'coordinates': [-87.637007797127, 41.893256711085]}",Y,-87.6370077971,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:00:00,30,"{'type': 'Point', 'coordinates': [-87.645673007173, 41.885577689414]}",Y,-87.6456730072,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:00:00,30,"{'type': 'Point', 'coordinates': [-87.770021968873, 41.870185597151]}",,-87.7700219689,W,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 01:00:00,30,"{'type': 'Point', 'coordinates': [-87.771768511417, 41.870334663068]}",,-87.7717685114,W,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:58:00,30,"{'type': 'Point', 'coordinates': [-87.664781390978, 41.795757164868]}",,-87.664781391,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:52:00,30,"{'type': 'Point', 'coordinates': [-87.735181852667, 41.792990023171]}",,-87.7351818527,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:46:00,30,"{'type': 'Point', 'coordinates': [-87.624404940923, 41.87565854302]}",Y,-87.6244049409,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:44:00,30,"{'type': 'Point', 'coordinates': [-87.615946427121, 41.787429346503]}",Y,-87.6159464271,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:41:00,30,"{'type': 'Point', 'coordinates': [-87.744730161967, 41.868635837952]}",,-87.744730162,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:30:00,30,"{'type': 'Point', 'coordinates': [-87.690655076094, 41.990601567999]}",,-87.6906550761,W,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:25:00,30,"{'type': 'Point', 'coordinates': [-87.746239925209, 41.909514388786]}",,-87.7462399252,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:24:00,30,"{'type': 'Point', 'coordinates': [-87.713195504529, 41.961018952999]}",Y,-87.7131955045,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:20:00,25,"{'type': 'Point', 'coordinates': [-87.805624406301, 41.92402117963]}",Y,-87.8056244063,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:18:00,30,"{'type': 'Point', 'coordinates': [-87.628481371486, 41.901463414903]}",Y,-87.6284813715,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:16:00,30,"{'type': 'Point', 'coordinates': [-87.644380202237, 41.758075698003]}",Y,-87.6443802022,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:15:00,5,"{'type': 'Point', 'coordinates': [-87.620404310022, 41.894085380663]}",,-87.62040431,E,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:14:00,20,"{'type': 'Point', 'coordinates': [-87.627195471225, 41.665200820295]}",,-87.6271954712,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:08:00,30,"{'type': 'Point', 'coordinates': [-87.713094143941, 41.771409201769]}",Y,-87.7130941439,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:01:00,30,"{'type': 'Point', 'coordinates': [-87.702087604142, 41.912593152382]}",,-87.7020876041,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:00:00,30,"{'type': 'Point', 'coordinates': [-87.60770535753, 41.655299252913]}",,-87.6077053575,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-03 00:00:00,30,"{'type': 'Point', 'coordinates': [-87.634622068401, 41.886628020332]}",,-87.6346220684,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:45:00,35,"{'type': 'Point', 'coordinates': [-87.624269874292, 41.89071448026]}",,-87.6242698743,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:44:00,30,"{'type': 'Point', 'coordinates': [-87.719748629201, 41.946584976536]}",,-87.7197486292,W,HEAD ON,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:40:00,30,"{'type': 'Point', 'coordinates': [-87.72684567927, 41.964357498539]}",,-87.7268456793,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:40:00,25,"{'type': 'Point', 'coordinates': [-87.665540817889, 42.002531733769]}",,-87.6655408179,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:38:00,30,"{'type': 'Point', 'coordinates': [-87.67628265112, 41.968903575201]}",,-87.6762826511,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:37:00,30,"{'type': 'Point', 'coordinates': [-87.768597824455, 41.977121402737]}",,-87.7685978245,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:30:00,30,"{'type': 'Point', 'coordinates': [-87.678116675054, 41.850434231494]}",,-87.6781166751,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:30:00,30,"{'type': 'Point', 'coordinates': [-87.763854144612, 41.931418896513]}",Y,-87.7638541446,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:30:00,30,"{'type': 'Point', 'coordinates': [-87.688316451533, 41.946620477784]}",,-87.6883164515,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:24:00,30,"{'type': 'Point', 'coordinates': [-87.663352066438, 41.684899085362]}",,-87.6633520664,W,OTHER OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:21:00,15,"{'type': 'Point', 'coordinates': [-87.616857245143, 41.758751773679]}",,-87.6168572451,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:05:00,30,"{'type': 'Point', 'coordinates': [-87.713168304716, 41.946451563513]}",,-87.7131683047,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:00:00,30,"{'type': 'Point', 'coordinates': [-87.722906355685, 41.778636468781]}",,-87.7229063557,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:00:00,30,"{'type': 'Point', 'coordinates': [-87.625459134906, 41.790955279552]}",,-87.6254591349,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:00:00,30,"{'type': 'Point', 'coordinates': [-87.585869745619, 41.793285011604]}",,-87.5858697456,E,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:00:00,25,"{'type': 'Point', 'coordinates': [-87.764994667314, 41.934856235722]}",,-87.7649946673,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 23:00:00,30,"{'type': 'Point', 'coordinates': [-87.623202527247, 41.76745819122]}",,-87.6232025272,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:50:00,30,"{'type': 'Point', 'coordinates': [-87.722895218789, 41.866518289201]}",,-87.7228952188,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:47:00,30,"{'type': 'Point', 'coordinates': [-87.766049221352, 41.923870688815]}",Y,-87.7660492214,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:45:00,30,"{'type': 'Point', 'coordinates': [-87.635143398111, 41.777998866289]}",Y,-87.6351433981,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:45:00,30,"{'type': 'Point', 'coordinates': [-87.657200591996, 41.879010723339]}",,-87.657200592,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:45:00,30,"{'type': 'Point', 'coordinates': [-87.68645189977, 41.88801940995]}",,-87.6864518998,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:39:00,30,"{'type': 'Point', 'coordinates': [-87.684740335591, 41.823283618182]}",,-87.6847403356,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:36:00,30,"{'type': 'Point', 'coordinates': [-87.610139972897, 41.69660514026]}",,-87.6101399729,S,OTHER NONCOLLISION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:30:00,30,"{'type': 'Point', 'coordinates': [-87.614013753251, 41.805692225134]}",,-87.6140137533,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:30:00,35,"{'type': 'Point', 'coordinates': [-87.626126931911, 41.89158503337]}",,-87.6261269319,E,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:30:00,30,"{'type': 'Point', 'coordinates': [-87.632697068774, 41.913028926791]}",,-87.6326970688,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:30:00,30,"{'type': 'Point', 'coordinates': [-87.724051536308, 41.816901707548]}",,-87.7240515363,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:18:00,25,"{'type': 'Point', 'coordinates': [-87.727594135514, 41.915873834525]}",,-87.7275941355,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:10:00,30,"{'type': 'Point', 'coordinates': [-87.624514273622, 41.88216416733]}",,-87.6245142736,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 22:00:00,10,"{'type': 'Point', 'coordinates': [-87.643877125327, 41.749931458226]}",,-87.6438771253,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:49:00,30,"{'type': 'Point', 'coordinates': [-87.697621604313, 41.794168184995]}",,-87.6976216043,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:45:00,30,"{'type': 'Point', 'coordinates': [-87.721411335218, 41.897609066348]}",,-87.7214113352,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,30,"{'type': 'Point', 'coordinates': [-87.724282687906, 41.867893060492]}",,-87.7242826879,W,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,40,"{'type': 'Point', 'coordinates': [-87.614362548909, 41.89266727562]}",,-87.6143625489,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,30,"{'type': 'Point', 'coordinates': [-87.66961867935, 41.978801590808]}",,-87.6696186794,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,30,"{'type': 'Point', 'coordinates': [-87.728015586818, 41.87421606674]}",,-87.7280155868,W,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,35,"{'type': 'Point', 'coordinates': [-87.604603159395, 41.721935116339]}",,-87.6046031594,E,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:30:00,30,"{'type': 'Point', 'coordinates': [-87.643145408182, 41.71411886809]}",Y,-87.6431454082,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:29:00,30,"{'type': 'Point', 'coordinates': [-87.624094174802, 41.867566540607]}",,-87.6240941748,E,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:28:00,30,"{'type': 'Point', 'coordinates': [-87.755141448529, 41.878423173272]}",,-87.7551414485,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:25:00,30,,Y,,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:24:00,30,"{'type': 'Point', 'coordinates': [-87.74126565023, 41.779949450556]}",,-87.7412656502,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:00:00,35,"{'type': 'Point', 'coordinates': [-87.660442745415, 41.990959238233]}",,-87.6604427454,N,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:00:00,35,"{'type': 'Point', 'coordinates': [-87.574106558485, 41.773365698592]}",,-87.5741065585,E,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 21:00:00,30,"{'type': 'Point', 'coordinates': [-87.62021845508, 41.765237663786]}",Y,-87.6202184551,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:45:00,30,"{'type': 'Point', 'coordinates': [-87.642579870887, 41.694083176886]}",,-87.6425798709,S,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:31:00,30,"{'type': 'Point', 'coordinates': [-87.548163323238, 41.75208542187]}",Y,-87.5481633232,E,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.643065051892, 41.721368822306]}",Y,-87.6430650519,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.633864400819, 41.889215221757]}",,-87.6338644008,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.671907607064, 41.855089328215]}",,-87.6719076071,W,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.663024640127, 41.783237634223]}",,-87.6630246401,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:30:00,30,"{'type': 'Point', 'coordinates': [-87.625867137245, 41.891590741084]}",,-87.6258671372,E,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:20:00,30,"{'type': 'Point', 'coordinates': [-87.787554318736, 41.943696266584]}",,-87.7875543187,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:16:00,30,"{'type': 'Point', 'coordinates': [-87.815358036454, 41.938066961537]}",,-87.8153580365,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:02:00,35,"{'type': 'Point', 'coordinates': [-87.625979027491, 41.867694378114]}",Y,-87.6259790275,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:00:00,10,"{'type': 'Point', 'coordinates': [-87.634781577326, 41.813521090044]}",,-87.6347815773,S,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:00:00,35,"{'type': 'Point', 'coordinates': [-87.625620098928, 41.895320820292]}",,-87.6256200989,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 20:00:00,35,"{'type': 'Point', 'coordinates': [-87.653517753448, 41.918192795344]}",Y,-87.6535177534,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:48:00,20,"{'type': 'Point', 'coordinates': [-87.731058811431, 41.863489218116]}",,-87.7310588114,S,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:45:00,30,"{'type': 'Point', 'coordinates': [-87.637455975797, 41.937771263338]}",,-87.6374559758,N,REAR TO SIDE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:41:00,30,"{'type': 'Point', 'coordinates': [-87.740285417973, 41.886404835909]}",,-87.740285418,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:40:00,15,"{'type': 'Point', 'coordinates': [-87.60055824713, 41.691956006633]}",,-87.6005582471,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:40:00,30,"{'type': 'Point', 'coordinates': [-87.764270416187, 41.940791410062]}",,-87.7642704162,N,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:30:00,30,"{'type': 'Point', 'coordinates': [-87.663693616935, 41.811856560706]}",,-87.6636936169,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:30:00,30,"{'type': 'Point', 'coordinates': [-87.689920460965, 41.914595421597]}",,-87.689920461,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:30:00,25,"{'type': 'Point', 'coordinates': [-87.761734376622, 41.873810596059]}",Y,-87.7617343766,S,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:25:00,30,"{'type': 'Point', 'coordinates': [-87.724058459741, 41.83022704248]}",,-87.7240584597,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:20:00,30,"{'type': 'Point', 'coordinates': [-87.594212812011, 41.809781151018]}",,-87.594212812,E,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:20:00,30,"{'type': 'Point', 'coordinates': [-87.760171594929, 41.980279886943]}",,-87.7601715949,N,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:19:00,35,"{'type': 'Point', 'coordinates': [-87.742331705664, 41.775266583954]}",,-87.7423317057,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:15:00,30,"{'type': 'Point', 'coordinates': [-87.669401116349, 41.961496845112]}",,-87.6694011163,N,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:14:00,30,"{'type': 'Point', 'coordinates': [-87.669804010688, 41.989239047872]}",Y,-87.6698040107,N,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:00:00,30,"{'type': 'Point', 'coordinates': [-87.723780565735, 41.754955693853]}",,-87.7237805657,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:00:00,30,"{'type': 'Point', 'coordinates': [-87.685785284953, 41.813755849556]}",,-87.685785285,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:00:00,15,"{'type': 'Point', 'coordinates': [-87.72261418012, 41.767043357996]}",,-87.7226141801,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:00:00,25,"{'type': 'Point', 'coordinates': [-87.741611452684, 41.953747291768]}",,-87.7416114527,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 19:00:00,25,"{'type': 'Point', 'coordinates': [-87.725653533065, 41.975468569156]}",,-87.7256535331,N,REAR TO FRONT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:57:00,30,"{'type': 'Point', 'coordinates': [-87.618973499867, 41.889625933968]}",,-87.6189734999,E,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:56:00,30,"{'type': 'Point', 'coordinates': [-87.628147639483, 41.887441697944]}",Y,-87.6281476395,N,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:55:00,30,"{'type': 'Point', 'coordinates': [-87.684909994566, 41.836857592999]}",,-87.6849099946,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:51:00,5,"{'type': 'Point', 'coordinates': [-87.625779963288, 41.871376834436]}",,-87.6257799633,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:50:00,30,"{'type': 'Point', 'coordinates': [-87.786719398716, 41.995933091277]}",,-87.7867193987,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:35:00,30,"{'type': 'Point', 'coordinates': [-87.747112821184, 41.942520006214]}",,-87.7471128212,N,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:28:00,30,"{'type': 'Point', 'coordinates': [-87.648385510327, 41.756147348652]}",,-87.6483855103,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:22:00,30,"{'type': 'Point', 'coordinates': [-87.615686200955, 41.823742998867]}",,-87.615686201,E,SIDESWIPE OPPOSITE DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:19:00,35,"{'type': 'Point', 'coordinates': [-87.671617700105, 41.946843835082]}",,-87.6716177001,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:16:00,30,"{'type': 'Point', 'coordinates': [-87.667224824351, 41.750218575838]}",,-87.6672248244,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:15:00,20,"{'type': 'Point', 'coordinates': [-87.737960556234, 41.886128828967]}",Y,-87.7379605562,N,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:00:00,35,"{'type': 'Point', 'coordinates': [-87.643877125327, 41.749931458226]}",,-87.6438771253,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:00:00,30,"{'type': 'Point', 'coordinates': [-87.627856485786, 41.879427045001]}",Y,-87.6278564858,S,PEDALCYCLIST,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 18:00:00,20,"{'type': 'Point', 'coordinates': [-87.76698809684, 41.922049024844]}",,-87.7669880968,N,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:55:00,30,"{'type': 'Point', 'coordinates': [-87.630637250407, 41.793499644498]}",,-87.6306372504,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:51:00,30,"{'type': 'Point', 'coordinates': [-87.551528823662, 41.739308816894]}",,-87.5515288237,E,FIXED OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:45:00,30,"{'type': 'Point', 'coordinates': [-87.668542242776, 41.866749294123]}",,-87.6685422428,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:45:00,30,"{'type': 'Point', 'coordinates': [-87.670684937532, 41.877406085464]}",,-87.6706849375,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:45:00,0,"{'type': 'Point', 'coordinates': [-87.686162523762, 41.865653074809]}",,-87.6861625238,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:42:00,30,"{'type': 'Point', 'coordinates': [-87.673491405592, 41.757739423731]}",,-87.6734914056,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:38:00,30,"{'type': 'Point', 'coordinates': [-87.712749638384, 41.942432120709]}",Y,-87.7127496384,N,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:38:00,10,"{'type': 'Point', 'coordinates': [-87.624015058087, 41.736358013424]}",,-87.6240150581,S,OTHER OBJECT,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:32:00,30,"{'type': 'Point', 'coordinates': [-87.585558785787, 41.725888099989]}",,-87.5855587858,S,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:31:00,30,"{'type': 'Point', 'coordinates': [-87.638711221216, 41.867367636623]}",,-87.6387112212,W,REAR END,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:30:00,30,"{'type': 'Point', 'coordinates': [-87.781480413863, 41.785121476113]}",,-87.7814804139,W,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:25:00,30,"{'type': 'Point', 'coordinates': [-87.610400252018, 41.758392809135]}",Y,-87.610400252,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:10:00,30,"{'type': 'Point', 'coordinates': [-87.625299968415, 41.736364532966]}",,-87.6252999684,S,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:09:00,30,"{'type': 'Point', 'coordinates': [-87.696294620679, 41.691730609049]}",Y,-87.6962946207,W,TRAIN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:06:00,30,"{'type': 'Point', 'coordinates': [-87.655871482095, 41.837871025885]}",N,-87.6558714821,S,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:05:00,10,"{'type': 'Point', 'coordinates': [-87.633424814286, 41.872091023619]}",,-87.6334248143,S,ANGLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:05:00,30,"{'type': 'Point', 'coordinates': [-87.703281308517, 41.788948127599]}",,-87.7032813085,S,PEDESTRIAN,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:00:00,30,"{'type': 'Point', 'coordinates': [-87.71935726768, 41.866139925964]}",,-87.7193572677,W,TURNING,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:00:00,20,"{'type': 'Point', 'coordinates': [-87.583632196834, 41.770148902548]}",,-87.5836321968,S,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:00:00,10,"{'type': 'Point', 'coordinates': [-87.641313418842, 41.692474974776]}",,-87.6413134188,W,PARKED MOTOR VEHICLE,chicago_traffic_crashes,2025-08-13 20:54:44.297362
2025-08-02 17:00:00,25,"{'type': 'Point', 'coordinates': [-87.657473635421, 41.903617817686]}",,-87.6574736354,W,SIDESWIPE SAME DIRECTION,chicago_traffic_crashes,2025-08-13 20:54:44.297362
