record_id,atd_device_id,read_date,intersection_name,direction,movement,heavy_vehicle,volume,speed_average,speed_stddev,seconds_in_zone_average,seconds_in_zone_stddev,month,day,year,hour,minute,day_of_week,bin_duration
8de40e1af111543b43d4442ec1805749,6789,2019-11-14T09:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,True,1,3.0,0.0,3.1,0.0,11,14,2019,9,15,4,900
26a928dc9146d996f648ecc9198191ce,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,1,9.0,0.0,2.4,0.0,11,14,2019,9,30,4,900
45dc7eb08b9693d95f3fff0175c0a1fe,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,1,5.0,0.0,39.9,0.0,11,14,2019,9,30,4,900
48e90cbf0cc42f3326c3c6a1c68da746,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,1,0.0,0.0,3.2,0.0,11,14,2019,9,30,4,900
e5dfacd193def3c479e0dd7c912b4c39,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,4,5.25,5.5,4.7,5.571,11,14,2019,9,30,4,900
3c39ff476a7186c3f69b220435a68186,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,3,4.0,0.0,6.067,1.242,11,14,2019,9,30,4,900
36ae701383dd6a52197328030e464717,6789,2019-11-14T09:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,12.5,7.778,21.5,28.426,11,14,2019,9,30,4,900
35838e4e06abfadf6fbefb09bdf247b2,6789,2019-11-14T09:45:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,1,16.0,0.0,2.9,0.0,11,14,2019,9,45,4,900
47e058f1b283954575c3f964c063429f,6789,2019-11-14T09:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,1,3.0,0.0,0.6,0.0,11,14,2019,9,45,4,900
4b4c7c9f41e9d7b9f79c504ac33ff627,6789,2019-11-14T09:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,5,6.8,12.598,14.22,25.831,11,14,2019,9,45,4,900
db065274a7d0c1277b9f2a6b045d012a,6789,2019-11-14T09:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,7,5.857,1.345,4.229,3.249,11,14,2019,9,45,4,900
71598db979ec566e9c27cb8924d825d3,6789,2019-11-14T09:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,6,9.667,3.502,23.8,25.187,11,14,2019,9,45,4,900
580ea7f56ac3b07dbfeb5cfe02a204c3,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,3,7.667,0.577,2.4,1.3,11,14,2019,10,0,4,900
310fb168f121b5dacf5548897e7c7798,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,7,13.286,3.147,2.157,1.127,11,14,2019,10,0,4,900
67e9174fac12d94946b58cceb59de8b8,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,5,6.8,1.643,22.38,26.877,11,14,2019,10,0,4,900
f4f0c660fa26cb1d8992c91eedfe2a22,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,5,1.6,3.578,0.68,1.297,11,14,2019,10,0,4,900
9a9fc48d743a5c24359aa3cb7eff626c,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,9,8.222,9.418,7.856,11.692,11,14,2019,10,0,4,900
d15ffff06d990e208c2ac39c4819cd64,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,2,6.0,1.414,6244.945,8722.084,11,14,2019,10,0,4,900
1510732bc9077d597db072442e2c3459,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,True,1,10.0,0.0,54.1,0.0,11,14,2019,10,0,4,900
7848585b5477d9d6ada62d1d58b0b63b,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,3,3.0,2.646,3.133,4.025,11,14,2019,10,0,4,900
15dffec148e5a006bfbfa9cb228dd3b1,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,True,1,5.0,0.0,7.6,0.0,11,14,2019,10,0,4,900
dcac4780d8f6d62ad718831b4f574c77,6789,2019-11-14T10:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,17.5,0.707,80.6,111.723,11,14,2019,10,0,4,900
96300e91e3a399a38c76cbd5be64669f,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,3,12.333,2.887,2.3,0.265,11,14,2019,10,15,4,900
95c30d5d520a380b93f876e8e37806a3,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,2,5.0,0.0,15.65,12.657,11,14,2019,10,15,4,900
a107af77010ff654b0007d456bdc5ed8,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,2,33.0,46.669,0.1,0.0,11,14,2019,10,15,4,900
3fd737f08a8fb8c8a412ccc820f70b77,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,4,6.0,4.0,24.325,26.943,11,14,2019,10,15,4,900
dccaeb2fbf27f3bb163113040cef517e,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,6,4.5,1.761,6.417,6.538,11,14,2019,10,15,4,900
966835b8d41f03f7f61492207eeff85b,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,1,7.0,0.0,0.3,0.0,11,14,2019,10,15,4,900
b74a8426498dc516df2bd566d9bba4ca,6789,2019-11-14T10:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,True,1,8.0,0.0,43.8,0.0,11,14,2019,10,15,4,900
56a166c98231e3592c65b6ccdf171682,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,1,16.0,0.0,1.5,0.0,11,14,2019,10,30,4,900
701d3b26f07661536aac5685bd757b3e,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,6,0.0,0.0,13.0,27.609,11,14,2019,10,30,4,900
7ae0e02657d1420d28783c5e773dde05,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,True,2,0.5,0.707,0.85,1.061,11,14,2019,10,30,4,900
d63ef815b6c8d58958cb64de3388543e,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,0.0,0.0,56.2,0.0,11,14,2019,10,30,4,900
0bbd603f28b72cc5a9122a0ac085e041,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,True,1,9.0,0.0,0.9,0.0,11,14,2019,10,30,4,900
f7bc24c3e861d9bee4e9f1fe2e156173,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,5,7.4,6.804,6.96,6.168,11,14,2019,10,30,4,900
0b6bfaba5df3636bf66a2baf05556364,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,True,1,5.0,0.0,7.0,0.0,11,14,2019,10,30,4,900
9b907e68846f329fbfd66e28a5755147,6789,2019-11-14T10:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,7.0,2.828,1.5,1.98,11,14,2019,10,30,4,900
f39afe87106f876a2d2e6fe977becf5f,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,3,5.0,5.292,3.6,1.572,11,14,2019,10,45,4,900
2ccf9a6c487e7830664415d1513702ed,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,8,17.0,19.049,11.388,16.617,11,14,2019,10,45,4,900
7a0508ab0f30207943627d5c7148efd0,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,4,5.25,3.775,35.175,28.061,11,14,2019,10,45,4,900
b5b19a679f3c7c1ce5fd6b5eb841fcbf,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,5,3.2,4.438,4.34,8.0,11,14,2019,10,45,4,900
81170b5b99cf72de1fd1cef1b0da00f7,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,14.0,0.0,0.7,0.0,11,14,2019,10,45,4,900
dcccdfc0fdd1f508dc128d92cd195ece,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,2,4.5,2.121,6.85,9.546,11,14,2019,10,45,4,900
4688775bd5c8416bae36a9512e7ed6f2,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,9,5.0,1.414,9.667,18.773,11,14,2019,10,45,4,900
629d7189bb980009ed506909fe4448ab,6789,2019-11-14T10:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,12,11.417,9.434,12.958,20.779,11,14,2019,10,45,4,900
78137566d0dfcdf31b773fa4de65db28,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,4,32.0,33.357,0.675,0.685,11,14,2019,11,0,4,900
d52681354bc7fbcef7b8d283456378a5,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,2,41.5,43.134,0.5,0.283,11,14,2019,11,0,4,900
232ab05ca1340a517a507437a2515ffa,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,LEFT TURN,False,1,6.0,0.0,0.1,0.0,11,14,2019,11,0,4,900
1f8f33f0e5784ad1c7f5f473a4c692e8,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,5,0.0,0.0,3.68,7.144,11,14,2019,11,0,4,900
9cdc2ad3493c705fd562cb7c4a30df71,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,True,1,0.0,0.0,0.1,0.0,11,14,2019,11,0,4,900
15cb509c8c4b45fbbc57dd944660e32b,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,10.0,0.0,1.9,0.0,11,14,2019,11,0,4,900
a0a79fd638da3fda2ed6e2a04ae937d1,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,8,5.0,1.69,3.775,4.951,11,14,2019,11,0,4,900
45cfd53a937f5bda1106a49db51b15d3,6789,2019-11-14T11:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,17,7.824,2.555,13.476,17.214,11,14,2019,11,0,4,900
6dafe8127ab14710c01b2e14a2de9f4f,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,2,5.0,2.828,5.6,3.111,11,14,2019,11,15,4,900
98adf106f997654bc8b95e6cf0ff65cb,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,3,49.0,46.293,0.267,0.208,11,14,2019,11,15,4,900
e8b6c6ec8f152fe96e59b565c07f2c6e,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,2,0.0,0.0,22.55,28.214,11,14,2019,11,15,4,900
a812eda1ad211f3765bf297fe9ac48c3,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,True,1,0.0,0.0,0.1,0.0,11,14,2019,11,15,4,900
b5fc55f8ce3a7dd1d0fb795167de54d2,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,True,1,5.0,0.0,34.3,0.0,11,14,2019,11,15,4,900
4a6efb7c7da925409d311041af104122,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,2,6.0,1.414,13.65,17.748,11,14,2019,11,15,4,900
a521a917b3898c1d2a3044d0903890b5,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,9,4.444,1.333,10.756,16.319,11,14,2019,11,15,4,900
35b97e3c91e885823ad040a17892d4c2,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,7,7.286,1.89,15.314,21.079,11,14,2019,11,15,4,900
7d0be48685a2de6e09bd5228669fa349,6789,2019-11-14T11:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,True,1,6.0,0.0,0.2,0.0,11,14,2019,11,15,4,900
4711b82c611787abd01615afa22a5779,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,2,6.5,2.121,1.15,1.344,11,14,2019,11,30,4,900
cbb86e05118052e3839e9d01378b9f95,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,3,8.333,4.041,2.167,1.595,11,14,2019,11,30,4,900
a73abfc493185c65dfaf51cbe5cb4e47,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,3,4.667,8.083,5.067,5.577,11,14,2019,11,30,4,900
4810957fe0fddc63a9408ea4017c9c05,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,2,15.5,21.92,13.6,19.092,11,14,2019,11,30,4,900
74900164e4e8d6abf27d7814f3d7343d,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,11,2.727,1.679,10.009,5.948,11,14,2019,11,30,4,900
e1fc1a59a6456be2512c02e9a6fdad1e,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,True,1,4.0,0.0,8.9,0.0,11,14,2019,11,30,4,900
003b77c8341a6e6eea3b76f76e03e169,6789,2019-11-14T11:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,4,11.5,5.447,17.05,31.642,11,14,2019,11,30,4,900
c1ea29e56db483d08ffa48cc1b43437d,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,EASTBOUND,RIGHT TURN,False,3,5.667,4.933,27.067,38.441,11,14,2019,11,45,4,900
9f97fa5f58532f80acba17f2bd90f052,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,1,20.0,0.0,1.0,0.0,11,14,2019,11,45,4,900
8f4d59132aff3aeaf46d59f9c7dc8018,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,4,6.5,13.0,1.35,1.446,11,14,2019,11,45,4,900
57c66ba37b1f958a316586105353e09d,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,4,14.25,28.5,0.1,0.0,11,14,2019,11,45,4,900
34cec2322e0d6450df9aeb58e1aad7c0,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,1,7.0,0.0,2.6,0.0,11,14,2019,11,45,4,900
c14595002af0c69310cfc751a2ccc6b4,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,10,4.8,2.044,7.11,11.363,11,14,2019,11,45,4,900
0b9011677188fe89ff1ce4add81d7b37,6789,2019-11-14T11:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,6.5,0.707,59.8,4.243,11,14,2019,11,45,4,900
7b7a76dd77d9f75e588209011a1adf6e,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,4,44.5,61.863,4.175,4.749,11,14,2019,12,0,4,900
c7d35f51782f05bf71b800c63724d2a4,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,3,26.0,45.033,5.733,9.671,11,14,2019,12,0,4,900
33605c92d5e56b7c37a2d35dcfde2ea1,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,0.0,0.0,20.3,0.0,11,14,2019,12,0,4,900
0ad59894aa666548d31d7039a1d69925,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,2,6.0,1.414,13.8,19.375,11,14,2019,12,0,4,900
f0812d1397d0481bfe224c988a89ef31,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,1,2.0,0.0,19.0,0.0,11,14,2019,12,0,4,900
9c289ff99ddade3e6ee830ad6b395cd5,6789,2019-11-14T12:00:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,5.0,1.414,15.5,15.132,11,14,2019,12,0,4,900
793711a904d5b11d4b8293f16f536328,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,2,17.0,1.414,1.5,0.566,11,14,2019,12,15,4,900
230f7fbb51161f3acd67ba40ad8d8d5b,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,2,0.0,0.0,0.1,0.0,11,14,2019,12,15,4,900
cedcef9a99b9e5f41092d5cb04dae6e2,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,7.0,0.0,12.7,0.0,11,14,2019,12,15,4,900
57cc23bf63bd1fd63ba283570c0f2cb5,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,LEFT TURN,False,1,19.0,0.0,0.1,0.0,11,14,2019,12,15,4,900
32f948fb83d996e2842aea00a9484beb,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,5,4.0,2.236,4.24,1.403,11,14,2019,12,15,4,900
e5e1c48faf1ef43ed0d48fb789d7ef46,6789,2019-11-14T12:15:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,2,11.0,7.071,14.45,20.153,11,14,2019,12,15,4,900
7a97cf746998bbb6eebbaa04739df6c3,6789,2019-11-14T12:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,False,7,13.0,5.033,3.3,2.824,11,14,2019,12,30,4,900
8972938ca688f7f03c6e30eaa821fd94,6789,2019-11-14T12:30:00.000,5TH ST / RED RIVER ST,EASTBOUND,THRU,True,1,130.0,0.0,0.1,0.0,11,14,2019,12,30,4,900
0b25d0489a2a0f9768c240cdbbd73304,6789,2019-11-14T12:30:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,False,2,15.5,21.92,4.2,5.798,11,14,2019,12,30,4,900
d83b619aa26cdb3b1de36c2cbf40652e,6789,2019-11-14T12:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,8,4.75,2.252,5.85,6.582,11,14,2019,12,30,4,900
092fc93d97f7c0e8f5bb6260bbfe4d62,6789,2019-11-14T12:30:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,THRU,False,1,9.0,0.0,3.3,0.0,11,14,2019,12,30,4,900
b6ea03dd9a1c86e3407f07a0d0fee784,6789,2019-11-14T12:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,RIGHT TURN,True,1,7.0,0.0,0.2,0.0,11,14,2019,12,45,4,900
1ec678f5aba9b46e06537d0a69a4c66e,6789,2019-11-14T12:45:00.000,5TH ST / RED RIVER ST,NORTHBOUND,THRU,False,1,2.0,0.0,2.0,0.0,11,14,2019,12,45,4,900
014e2dbded028e6fcc2238af4c337503,6789,2019-11-14T12:45:00.000,5TH ST / RED RIVER ST,SOUTHBOUND,RIGHT TURN,False,1,4.0,0.0,14.0,0.0,11,14,2019,12,45,4,900
5f3c18db1e43717b6beb0d69b73ba4c7,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,3,21.0,2.0,1.733,1.266,11,14,2019,0,0,4,900
df02c06cb63913412dc51e1cf5a18cf6,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,1,3.0,0.0,3.2,0.0,11,14,2019,0,0,4,900
9836a69ba86656698439f646fe41fa69,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,3,10.0,13.229,17.533,25.606,11,14,2019,0,0,4,900
842db1134e42404a0ac04e88a7bc673c,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,1,0.0,0.0,21.5,0.0,11,14,2019,0,0,4,900
a080c3fc47edfc9394d8680a8080d950,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,3,12.333,2.887,11.767,14.585,11,14,2019,0,0,4,900
889114fdb95dca9b2a3c3e0b573e7493,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,True,1,4.0,0.0,0.1,0.0,11,14,2019,0,0,4,900
741878878d29bd57d56666251cf5b82b,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,1,13.0,0.0,3.2,0.0,11,14,2019,0,0,4,900
a1135776131c350573dc501916739f63,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,19,35.316,15.492,8.042,17.59,11,14,2019,0,0,4,900
05633757b17c4b331ae698985717e1e2,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,3,39.0,29.445,22.867,37.615,11,14,2019,0,0,4,900
c6b1272f9a35d14cc703d73377079b95,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,16,13.625,6.692,6.831,10.15,11,14,2019,0,0,4,900
e456bbb48122d2f8cf2b6c0e615fc966,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,True,1,12.0,0.0,2.7,0.0,11,14,2019,0,0,4,900
796dad3ec0aa9df153fec5335d6de49a,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,1,14.0,0.0,3.3,0.0,11,14,2019,0,0,4,900
5989dcb6c600f7be7d05450271c10482,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,24,32.875,14.305,8.542,17.578,11,14,2019,0,0,4,900
0ebe1b6e08d8f4e892bd0d4fc578af52,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,True,2,30.0,19.799,29.0,38.891,11,14,2019,0,0,4,900
76dde775ae664a8160f161aeedfe201c,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,7.0,0.0,65.0,0.0,11,14,2019,0,0,4,900
8d3f628901c831793a3e4ece16cfd2f3,6502,2019-11-14T00:00:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,1,21.0,0.0,0.6,0.0,11,14,2019,0,0,4,900
9ff4e11a76ee2097c88f70291b2a06f1,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,1,0.0,0.0,3.8,0.0,11,14,2019,0,15,4,900
72fe6a487da38b1ce207eea3e66294cb,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,3,0.0,0.0,26.8,40.015,11,14,2019,0,15,4,900
ec85372b3d683782ccf8951d44239063,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,1,7.0,0.0,0.1,0.0,11,14,2019,0,15,4,900
ca21441a74d2cd254c73ffacb63b8583,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,RIGHT TURN,False,1,14.0,0.0,2.9,0.0,11,14,2019,0,15,4,900
d9deb522c1142b7d372291b52fc9672d,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,False,11,33.636,16.842,11.1,16.409,11,14,2019,0,15,4,900
fddbf782875c6ef80f76dbdb4ce3f0f2,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,THRU,True,4,37.25,13.376,1.95,1.162,11,14,2019,0,15,4,900
d2aa6eca80f0135f03d05e7c1b1190a0,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,LEFT TURN,False,14,15.0,6.884,7.486,13.937,11,14,2019,0,15,4,900
accf0d222f96a09241ccb8a6710d0620,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,RIGHT TURN,False,1,16.0,0.0,2.8,0.0,11,14,2019,0,15,4,900
73a915ab1a530eab57ee8cfb372723a8,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,SOUTHBOUND,THRU,False,17,31.588,17.436,16.241,25.524,11,14,2019,0,15,4,900
ed8917474a3d31283976dd65fe4e8fcf,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,LEFT TURN,False,1,8.0,0.0,1.3,0.0,11,14,2019,0,15,4,900
b8fdf970a5fc50c24330a7c662452045,6502,2019-11-14T00:15:00.000,PLEASANT VALLEY RD / ELMONT DR,WESTBOUND,THRU,False,1,24.0,0.0,0.5,0.0,11,14,2019,0,15,4,900
2d47f8441416ef61d8a135a19ab8ee50,6502,2019-11-14T00:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,LEFT TURN,False,2,3.0,4.243,31.1,37.194,11,14,2019,0,30,4,900
8b72f747481cb5202bfd684698f0bc35,6502,2019-11-14T00:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,RIGHT TURN,False,5,1.4,3.13,3.36,1.383,11,14,2019,0,30,4,900
319a61a5e3165cfbafc2e0eefe9b3492,6502,2019-11-14T00:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,False,3,7.333,12.702,17.8,26.501,11,14,2019,0,30,4,900
652ccdc661ebc60f981b6c24cc84e0be,6502,2019-11-14T00:30:00.000,PLEASANT VALLEY RD / ELMONT DR,EASTBOUND,THRU,True,1,0.0,0.0,3.4,0.0,11,14,2019,0,30,4,900
8ea778fe485c7fae3be68ca9e09011f4,6502,2019-11-14T00:30:00.000,PLEASANT VALLEY RD / ELMONT DR,NORTHBOUND,LEFT TURN,False,4,18.0,1.826,2.575,0.377,11,14,2019,0,30,4,900
